nom_image	Nr. der Digitalisate	URL
CdS02_Konv002-02_0175.jpg	CdS/02_2/175	https://constance-de-salm.de/archiv/#/document/8856
CdS02_Konv002-02_0073.jpg	CdS/02_2/073	https://constance-de-salm.de/archiv/#/document/8855
CdS02_Konv002-02_0066.jpg		
CdS02_Konv002-02_0190.jpg	CdS/02_2/190-191	https://constance-de-salm.de/archiv/#/document/8858
CdS02_Konv002-02_0065.jpg		
CdS02_Konv002-02_0193.jpg	CdS/02_2/193	https://constance-de-salm.de/archiv/#/document/8859
CdS02_Konv002-02_0191.jpg	CdS/02_2/190-191	https://constance-de-salm.de/archiv/#/document/8858
CdS02_Konv002-02_0064.jpg		
CdS02_Konv002-02_0067.jpg	CdS/02_2/067	https://constance-de-salm.de/archiv/#/document/8853
